-5.038508403906378774e-01,-4.885822216595978595e-01,-2.385605139649737971e+00
1.432471272413149421e+00,5.670640924948795458e-01,-2.410754471025655654e-02
-2.542982020978115099e+00,-1.609565487989412125e+00,-1.388258300613587126e+00
-3.744768282372296753e+00,-9.584044958519208901e-01,-4.370959824815497718e+00
3.787811798186933920e+00,-1.197749408275692984e+00,8.611022508381667162e-01
-3.709754478746632778e+00,-5.715549727597430518e+00,-2.353920085388140571e+00
-5.893377555047004890e+00,-4.267839820975128262e+00,-1.311970331256303135e+00
-2.202541169145614486e+00,-1.488188993036960950e+00,2.416838206564550173e+00
-4.058181910639829582e+00,-4.909922996652618110e+00,3.654253653345021835e+00
2.216595864194082832e+00,-4.516356249975704173e+00,-1.960398739062214846e+00
2.223387079621737428e+00,2.924372963167193085e+00,-4.593265642841474872e+00
4.977750903067024169e-01,5.179796716027672332e+00,-3.989690475534795500e+00
2.401746443188317315e+00,3.627499871881646243e+00,-2.361979920532375488e+00
-3.483686604353701810e-01,3.174370540954667863e+00,2.976809948596143229e+00
-5.374957363335241212e+00,2.382586537402922922e+00,-8.163656681847890617e-01
3.727862757958660733e+00,1.777388199261013435e+00,3.827379900957406544e+00
-2.887379802834700637e+00,3.146345118118271111e-01,2.610815976385912673e+00
2.479860803311123796e+00,2.578867227415434726e+00,2.234800560384450296e+00
2.397308265498423907e+00,1.238059891265466339e+00,-4.471154240914618327e+00
1.470995367398289178e+00,-2.829280730273977973e+00,-1.296368674445535829e+00
4.336080124328349328e+00,-2.349447750030079440e+00,-5.056488628119892859e-02
-3.826017230353916165e+00,-3.340121275241203502e+00,4.993944547714098903e+00
-8.746890060906562514e-01,-3.297436192379482822e+00,-2.888212468991402382e-01
2.245631058979512762e+00,1.479920327059434659e-01,9.831081296972647987e-01
3.186364402488684799e+00,-2.434506969514064423e+00,-9.537889147860223460e-01
-5.192216333383310456e+00,1.102236240566814018e-01,2.141483885416958444e+00
1.857069298569866023e+00,-2.749616745048194755e+00,-1.060809667896470909e+00
-3.400805551395293946e+00,2.075814008815229705e+00,4.276788969676840857e+00
4.801661008329199953e-01,-1.152578039062574611e+00,-2.857853624740431808e-01
-4.175031377164846624e+00,-2.463656455845641524e+00,-4.095954653899108955e+00
-1.324874729112111904e+00,1.917053921565560426e+00,5.864069770301050255e-02
-2.168162747781682054e+00,-1.090167717927900792e+00,2.820798724980770888e+00
-4.654479913254602863e+00,-5.956555187245332617e-01,1.477698877819050960e+00
-1.865105535824760352e+00,-1.763175061418642997e+00,5.774342743289925473e+00
3.231330659299854524e+00,-3.427691851206998486e+00,-1.040732502108829838e-01
1.184357841359510388e+00,9.255583585085586096e-01,4.507224265930691587e+00
1.304063869339153747e+00,1.897513912994880148e+00,1.715698452183344713e+00
-4.232610820910123195e+00,-5.495357499152810909e-01,2.617061290851602884e+00
-3.822432522956078937e+00,-2.287378956022545484e+00,4.263511975698232703e+00
-2.212285455245949883e+00,-1.423984815825175776e+00,1.760171452744060172e+00
1.648391055070251854e+00,-7.310246362915342466e-01,-6.217552833969440584e+00
2.890430748777453207e+00,2.163557588913467278e+00,-4.275584902579221414e+00
2.224836059313727521e+00,1.745534341485300622e+00,2.825591918209039655e+00
-4.421011388789567675e+00,-2.319802733982785803e+00,6.884176812542989188e-01
1.930459365242364944e+00,-4.623810138786223156e+00,2.200125178816540128e+00
8.056688089127287400e-01,4.278934206469731549e+00,-4.056518382028500902e+00
1.155177813083150040e+00,3.235228273809307442e+00,-1.635693162609615614e+00
1.378588470087860340e+00,2.407134220799095559e+00,5.074579248110966390e-01
7.960692664703949983e-01,-1.457018836816299956e+00,6.605283123681049418e-02
2.194717612816539543e+00,-3.928093517100439414e+00,4.319742691285655134e+00
-1.251593757337263968e+00,-1.694882344081852121e+00,-4.706071008761716357e+00
-2.477395961075363306e+00,4.586163186757160837e+00,-1.864230571697927497e+00
3.925482334602665713e-01,-7.124438900491788518e-01,1.522931936190834890e+00
-1.806389327377111442e-01,2.816102787636554527e+00,-3.981908788449118219e+00
-1.513966609235583904e+00,5.372175330702129159e+00,9.390829924618562252e-01
-5.928835048374773820e+00,1.779549896011621835e+00,6.464624619294871977e-01
8.652730546407449985e-01,-3.404401125198435629e+00,2.514955347623490489e+00
-1.818363137295903709e+00,6.207187112402223761e-02,-3.307434492782328483e-01
4.850088464780283992e+00,-1.813068955490107825e+00,3.826060954436976136e+00
6.551347177859412341e-01,1.345080209667317117e+00,2.479359507611402780e+00
2.822974120010826482e+00,1.307033788431466670e+00,4.866630059551070531e+00
2.362099359276106814e+00,-9.466654779603049796e-01,3.031611076003375871e+00
-1.361894238343188013e+00,2.027864382891388928e+00,1.236642145609091692e+00
-1.536447778930837060e+00,-1.741376139396737077e+00,3.157083867763737839e+00
4.559191307069539789e+00,4.120957202123825880e+00,3.887449311079867798e+00
-3.768167298124870612e+00,1.456267933976231888e+00,3.193147151073690626e+00
-4.054625241593503127e+00,2.838181558706760477e+00,-6.817481497873993934e-01
-1.174134234683399391e-02,8.600029545337750658e-01,-3.983606494626394934e+00
-1.380305532404424440e-01,3.793487590545100652e+00,-3.384369635010656907e+00
-2.061516622836114809e-01,4.059112577669368171e+00,-3.508920285147065332e+00
-4.663483746846029732e+00,-1.162030358504444028e+00,4.766392927190477025e-01
-2.965043866687532059e+00,-4.877628650340866123e-01,-2.986104490790004728e+00
-4.944871376328620727e+00,1.246831998745324244e+00,3.150626623170755813e+00
-2.985763285293084657e+00,2.366466406429117431e-01,4.325700720126548937e+00
3.073620220689558646e+00,3.428285060407922025e+00,4.354799348507109258e+00
1.756410474249716636e-01,1.451623350224597653e+00,1.057229239319578129e+00
1.397577385154845420e+00,9.794027570890854184e-01,2.479747439667527864e+00
2.454982945750625589e-01,4.170017464254317296e+00,1.740011751713508970e+00
3.536891642517190792e+00,3.800537710342561049e+00,-7.652389869331422956e-01
4.808445436493731684e+00,1.854399627589307986e+00,-2.054541714664972041e+00
-1.783227052451789918e+00,-2.593333753340093750e+00,-2.680685191480063345e+00
-7.846758722969318089e-01,-1.949975242578003698e+00,-4.776570327414559891e-01
2.395001620012123134e+00,8.924403585499613989e-01,-4.555740602487991175e+00
5.428009371857518417e+00,2.906990996736118493e+00,-8.220112110547692641e-01
-3.614229204694590969e+00,-1.630818484367374976e+00,-7.415609504353055215e+00
-4.490008361141053506e+00,-3.978921937022090294e+00,-7.439623524679197519e-01
-5.148605231972402940e-01,2.737456489935690129e+00,8.356210165784074828e-01
