-3.005583795496272081e+00,-4.791564182641449676e+00,9.173468250973324523e-01
-2.973995113003554458e+00,7.476276118507119151e-01,-2.913452758779606633e+00
6.884680129533164106e+00,1.274532761574865836e+00,3.451618931685041858e+00
5.408178976602531662e+00,1.180754824373430933e+00,2.093131880954406832e+00
-2.297906909000774434e+00,-3.448628759001699073e+00,-2.643173249330687646e+00
-1.504071383347171498e+00,-3.092714335679414006e-01,3.483500592731326506e+00
-7.417213890281146860e-01,-1.216417364293874481e+00,1.486057442838287779e+00
-1.430515049506559944e+00,-8.830976587231715857e-01,-4.282614085127905312e+00
-5.305806470468383829e-01,-1.240475353753376364e+00,-2.531206741617403555e+00
-4.539114575551423059e+00,1.061239947309415843e+00,-2.293918866504677467e+00
-1.025970382148547300e+00,1.737570138339336268e+00,-2.640073659343973311e-01
1.781851508112606730e+00,2.747951885275460526e+00,4.068240833260469813e+00
-3.123440365367789795e+00,3.767494050166574127e+00,4.127275693539106172e+00
5.196084399680552579e+00,-2.175173836595580834e+00,-1.343485114360204236e+00
2.209695202337730091e+00,-8.863749049603921737e-01,5.312401851650343509e-01
3.698515963826138009e+00,-1.869744009196168344e+00,1.989039819493041872e+00
-4.355242744349332895e+00,1.361702932314574621e+00,-2.292983536520365906e+00
-2.051477061640698984e+00,3.801569620936477989e+00,2.188173152324494719e+00
9.057054928951150385e-01,-3.106463678547636498e+00,1.612078454760854651e+00
-2.765411158370537414e+00,3.366271103390869879e-01,-1.073939116208708855e+00
-4.230972573512579160e+00,2.101905592707942194e-01,4.798897702998530246e-01
3.089181677792242287e+00,7.314317144238544621e-01,-1.542113782118355925e+00
-2.528156409885677469e+00,-2.858297609124809124e+00,1.941656044231488298e+00
-6.889520103879466006e+00,-6.351906963979143672e-01,-1.402995617987236487e+00
-2.333427632193277201e+00,-5.246874660898976916e-01,-2.840969319149905026e+00
-6.117343606091449892e-01,-2.585495526972695135e+00,-2.157732765347004644e+00
1.991027140664522355e+00,-1.552585818579402588e+00,3.889204223414029382e+00
